,logFC,AveExpr,t,P.Value,adj.P.Val,B
cg13321166,0.553533480079223,0.422521809201593,52.8776198140551,8.65494548508377e-243,1.55395081331849e-239,545.689093964497
cg03435901,0.361008315961153,0.62743231123869,52.8383794192836,1.29801493292029e-242,2.31216830883695e-239,545.283793235648
cg18790856,0.45532178194581,0.396413686648407,52.823678148062,1.51092786257663e-242,2.6808778204172e-239,545.131901438379
cg03646189,-0.310220905827241,0.185064550408802,-52.8133219021276,1.68158385335994e-242,2.97202210626666e-239,545.02488642981
cg23466339,0.555416558554068,0.441922240698386,52.8110710540822,1.72115583258001e-242,3.03012498022693e-239,545.00162587011
cg05008653,0.2151929520752,0.167765619333124,52.8106799405505,1.72812643087835e-242,3.03060460476823e-239,544.997583989715
cg26158983,0.227943875662056,0.174041857060807,52.7722812022432,2.57008709095556e-242,4.48974368557575e-239,544.600671330303
cg04100169,0.238710534805155,0.838894246865861,52.7490899385354,3.26656018809949e-242,5.68448060302376e-239,544.360867001289
cg27626141,-0.655853368377507,0.307322749691791,-52.740543662535,3.56841741869874e-242,6.18598148023946e-239,544.272479839659
cg02893493,0.20404137679216,0.608338336701082,52.6869677058625,6.21147147730421e-242,1.07267133752699e-238,543.718188420148
cg26073410,0.257779986086503,0.20057708801586,52.6764362935598,6.92675846018955e-242,1.19164739375975e-238,543.609191117438
cg26942829,0.662399038181821,0.454525104573036,52.6648541135248,7.80899458929419e-242,1.3383344806477e-238,543.489303327426
cg20168849,0.64002038682498,0.456078627129041,52.6340546084865,1.07419026531045e-241,1.82030190303561e-238,543.170417833043
cg00509007,0.226766749609226,0.741033929237346,52.6226354911851,1.20903352078047e-241,2.04115986409584e-238,543.052160105228
cg06619077,0.528558724533096,0.428327041808773,52.5949197414301,1.61108044298681e-241,2.70980735937068e-238,542.765067598236
cg11639615,0.498098970286935,0.541613488089263,52.5909755118945,1.67827654239121e-241,2.8123750238316e-238,542.724203975033
cg03768916,0.261435366044748,0.222993987863348,52.5604606560954,2.30243045777971e-241,3.8440648262502e-238,542.407996229255
cg02291556,0.357507763421804,0.260849869483085,52.5481059231111,2.61697191477868e-241,4.33720437273757e-238,542.2799395776
cg24535956,0.270499399659892,0.811970820465288,52.5421412076709,2.78388288192384e-241,4.59699329042003e-238,542.218108831555
cg14290576,0.541318671071833,0.40176786031754,52.5357664949398,2.9740661515214e-241,4.89318237256114e-238,542.152023306372
cg17628700,0.24758311522368,0.196823514104974,52.5136325697473,3.74124717448966e-241,6.09510293953012e-238,541.922526990985
cg15840256,0.220809265600888,0.167688727140004,52.5135357620323,3.74500471251019e-241,6.09510293953012e-238,541.921523108119
cg14095850,0.203536379466551,0.154196640518573,52.4956991486243,4.50595242842206e-241,7.30728205769479e-238,541.736540677614
cg24873414,-0.230869435955779,0.126697532402237,-52.4681953188228,5.99367749920213e-241,9.6507379556815e-238,541.451225387281
cg11683563,0.229823251459271,0.183826735338055,52.4553241885521,6.85002669871196e-241,1.09904791840862e-237,541.317673543848
cg19358594,0.224181363510669,0.165812377918439,52.4458242500993,7.5597194416373e-241,1.20862817686471e-237,541.219088703907
cg15548427,0.536044225328503,0.426239490461904,52.44541160504,7.59216177924913e-241,1.20954097658683e-237,541.214806268017
cg25344401,0.676845699526869,0.505343048520863,52.4422926196213,7.84192869748815e-241,1.24494882981214e-237,541.182436735452
cg20094462,0.457366373950844,0.407102644777906,52.4121767128094,1.07197074156495e-240,1.68995253635291e-237,540.86982704554
cg19787070,0.343594427878969,0.66626332052818,52.4107175188725,1.08833364921829e-240,1.70979105760334e-237,540.854677530022
cg09999563,0.210209078493765,0.160340571766326,52.396356792951,1.26332978683183e-240,1.97784550879385e-237,540.705569228889
cg04671206,0.293825420825966,0.381920238098713,52.3852588089642,1.41764199439298e-240,2.21178059754857e-237,540.590321225513
cg16442450,0.219763713472699,0.165160184278434,52.3314328115697,2.47972026999599e-240,3.85552190831785e-237,540.031150624615
cg04493247,0.647582317329935,0.412747467322912,52.322068321452,2.73316603303539e-240,4.23503140803069e-237,539.933832229349
cg17646418,0.356052077960415,0.726920491320752,52.3197104043438,2.80096938198465e-240,4.32527986275461e-237,539.909326436871
cg12754495,0.604056429542832,0.473095937923468,52.2795960268454,4.25017741628111e-240,6.54083511064162e-237,539.492316069949
cg02332577,-0.258113959069155,0.498401084656531,-52.2787444290622,4.28797807141266e-240,6.57663912659278e-237,539.483461160909
cg03342113,0.240486866204375,0.184743889523485,52.2754050517183,4.43948197264374e-240,6.78600316543438e-237,539.448737492986
cg15235987,0.639889955112932,0.445852143566442,52.1945506506905,1.02950073233795e-239,1.5578618556806e-236,538.607584440375
cg23445003,0.661340187302782,0.470633138650878,52.194126556657,1.0340548705886e-239,1.55953742787474e-236,538.603170388488
cg01705934,0.240012462245385,0.213225460423005,52.1888942075944,1.09193004559052e-239,1.64135224225105e-236,538.548709318205
cg04173252,0.254057309096869,0.233484663451584,52.1731558277775,1.28630496993393e-239,1.92712762437588e-236,538.384876048725
cg03565868,0.466532029641477,0.375183079688585,52.1622105570915,1.44155856834152e-239,2.15259900634266e-236,538.27092048673
cg10978002,0.206784472702812,0.698460962834086,52.1382148649917,1.85075593596193e-239,2.75453972201903e-236,538.021041370199
cg04329845,0.286043617289062,0.215911372689351,52.085763684614,3.19636392863499e-239,4.72615832876696e-236,537.47459979584
cg06655560,0.212274911317456,0.15698101720624,52.0662266165383,3.91818825064455e-239,5.75583126158726e-236,537.270976041575
cg04851352,0.237206074812974,0.19947738617474,52.0346903372698,5.44336550694942e-239,7.97044353953329e-236,536.942194353614
cg02929855,0.557502075897471,0.430264904849837,52.0331470405353,5.53166904595477e-239,8.07361372532056e-236,536.926101628985
cg25213720,0.509805412553815,0.338932702664847,52.028276974626,5.81983531965432e-239,8.46688729866095e-236,536.875317142127
cg12162100,0.555843505341228,0.527623257866991,52.0156071065256,6.6419113232653e-239,9.63189969213255e-236,536.743183830439
cg24884230,0.336119261114092,0.744668394836021,52.0082617232929,7.17074814288841e-239,1.03655799025377e-235,536.666570403335
cg00719668,0.419318161769,0.302844643857825,52.0004378995462,7.780474665383e-239,1.12111436426004e-235,536.584959621694
cg13650965,0.356977022256207,0.7121349985163,51.9815945130831,9.47063377966812e-239,1.36032275095625e-235,536.388372835459
cg10981439,0.57154195498559,0.4375907116533,51.9761091189994,1.00284768760912e-238,1.43589064810699e-235,536.331137501364
cg21350697,0.632461461454845,0.46226154206923,51.9323075927591,1.58405038923389e-238,2.26090962384871e-235,535.873976417039
cg09140723,0.641834929664163,0.511752784176369,51.9244070695702,1.72024157285265e-238,2.44757377472296e-235,535.791493211664
cg10204999,0.255893032459438,0.199221693306423,51.9186719782519,1.8263920403426e-238,2.59045942893145e-235,535.731612877838
cg15363487,0.218866213681373,0.17749881400187,51.8851667472398,2.59149761216096e-238,3.66415896598457e-235,535.38170404439
cg18009127,0.206823318347294,0.153555615134556,51.879956242397,2.73644909616385e-238,3.85705483771534e-235,535.327276444328
cg24847154,0.250322420613855,0.202895855757948,51.8678642315595,3.10488970393914e-238,4.36278466216266e-235,535.200953773205
cg17173423,0.460876674712313,0.307827171076526,51.8289674313992,4.66191465181739e-238,6.5303321051354e-235,534.794487497942
cg13027965,0.498277160151122,0.583487702818077,51.8080448798804,5.80157626790298e-238,8.10166847883181e-235,534.575774148905
cg09711279,0.325726867934779,0.819498862035056,51.7897191683915,7.02680166609417e-238,9.78245382839787e-235,534.384163383396
cg01852887,0.290730977567278,0.818876709656458,51.7680979638447,8.80959340009355e-238,1.21893790906805e-234,534.158043313109
cg14306650,0.536917122582019,0.569465176923003,51.758936113554,9.69558702505205e-238,1.33743824275789e-234,534.062209316218
cg16395432,0.49500123994233,0.553333796787687,51.7376375569382,1.21154917339753e-237,1.66616735000375e-234,533.839384807354
cg24168002,0.64110496676751,0.480454932353236,51.7190862695249,1.47111126535537e-237,2.01699607679949e-234,533.645257445574
cg01942558,0.646065322664871,0.523863315096433,51.7062403092008,1.68280297956743e-237,2.30026965714266e-234,533.510808316655
cg13304638,0.645275027416698,0.507270546657575,51.7034827560032,1.73208058266481e-237,2.36049715623025e-234,533.481944454916
cg24496021,0.641856175819707,0.523964069617037,51.6637444929378,2.6257165740512e-237,3.56760763086843e-234,533.065894039941
cg23121547,0.226909792760869,0.170730008413628,51.6619181449581,2.67641696256511e-237,3.62560743701638e-234,533.046768011127
cg23053407,0.265297754359016,0.228031036021753,51.6447275444989,3.20436771116993e-237,4.32783816125961e-234,532.866723453454
cg10565589,0.306454525659919,0.262767518219223,51.6436456489825,3.24088548766336e-237,4.36413202842188e-234,532.85539110086
cg05986007,0.320266150796883,0.79901521332518,51.6370606765532,3.47231255364084e-237,4.66189386300432e-234,532.786413523283
cg01462353,0.627512420178394,0.466668033578388,51.6150114522357,4.37459215198265e-237,5.85042411327432e-234,532.55540974979
cg19099736,0.231347719229499,0.196057192420326,51.6148189379069,4.38342496215075e-237,5.85042411327432e-234,532.553392570172
cg12636538,0.201838789492305,0.155552558310539,51.5888228552201,5.75602436913397e-237,7.65979557025816e-234,532.280962482891
cg05676562,0.399360232270482,0.774714394713712,51.5673425296709,7.20953173810212e-237,9.56590693108364e-234,532.055794299918
cg09081596,0.228693175932008,0.177419074026134,51.5155537378526,1.24097675724787e-236,1.63697859109933e-233,531.512687056597
cg25218152,0.590559122331033,0.503449387110139,51.5055183708524,1.37874202580088e-236,1.81341850523165e-233,531.407408960931
cg18729704,0.549785272332119,0.513874290491946,51.4962556139106,1.51945274085156e-236,1.9926984085696e-233,531.310225268796
cg02261637,0.338021909026028,0.46978566513593,51.4801244006215,1.79968747024806e-236,2.353393049064e-233,531.140953784779
cg04756491,0.614825178401906,0.459905367501534,51.4571898612462,2.28946102562385e-236,2.98522625194982e-233,530.900237931676
cg18478531,0.501663261450305,0.413054347140068,51.4377711230879,2.80715189950909e-236,3.63926733062633e-233,530.696373334465
cg19701828,0.595088851116488,0.423481854649954,51.4357264279573,2.86806578547354e-236,3.70761419667103e-233,530.674904762599
cg21196927,0.218660374117658,0.177685388956608,51.4233036486494,3.26766832515449e-236,4.2001884565941e-233,530.544459108012
cg23261343,0.501652336234367,0.358272496571713,51.4120931840471,3.67591565171539e-236,4.71155542313197e-233,530.426727336514
cg05007997,0.510127871007782,0.385071270918416,51.398303486157,4.24879008468709e-236,5.41514878925896e-233,530.28188768761
cg15803556,0.373124296891806,0.655422054775151,51.3904453936704,4.61437952603059e-236,5.86457825755932e-233,530.199340156128
cg21199922,0.621235685167054,0.38126488646622,51.3796177038622,5.17027626251701e-236,6.55268068852832e-233,530.085585395615
cg04749316,0.404267604411115,0.282752440862503,51.3767498117801,5.32843045185918e-236,6.73425794199733e-233,530.055453191862
cg19987129,0.62425365511625,0.476314798642441,51.3614059268952,6.26062042035517e-236,7.89035234276032e-233,529.894222004018
cg00222982,0.207557089122447,0.15276333935548,51.3486510918904,7.15863747959338e-236,8.99707500987351e-233,529.760174426877
cg22559596,0.350387373285601,0.765831129528494,51.341926041201,7.68293056539395e-236,9.62926588117503e-233,529.689489226798
cg14022913,0.597126426505109,0.441005316264517,51.3385969783016,7.95652291600088e-236,9.94462061578272e-233,529.654496311945
cg11327657,0.67974736560732,0.418021397464313,51.2927917371276,1.28787270558973e-235,1.60523930926223e-232,529.172885313965
cg25137372,0.509524358696624,0.34450989584152,51.2905765138904,1.31822816389552e-235,1.63856122922808e-232,529.14958729375
cg03916909,0.228684161426532,0.244778847428354,51.2724085992898,1.59580242003756e-235,1.97815230781713e-232,528.958488624767
cg24597363,0.593855098121384,0.427069825346369,51.2697762282766,1.64060816403464e-235,2.0281368460163e-232,528.930796786409
cg03381237,0.530016940727589,0.456090316859384,51.2344715212937,2.37862771577767e-235,2.92450338556183e-232,528.559319440384
cg13369981,0.226027603668759,0.179358653152604,51.2259514699509,2.60176394921801e-235,3.19017860193913e-232,528.469648503252
cg01322555,0.409354081435524,0.328648019433247,51.1956418078186,3.57957149512946e-235,4.37726449104273e-232,528.15057712132
cg01725474,0.404808288855945,0.758398552355399,51.1892649056439,3.82815700035935e-235,4.65607827764405e-232,528.08343293751
cg20059197,0.25613338999932,0.786169589365062,51.1852602306279,3.99302849581993e-235,4.8435863861105e-232,528.041264071293
cg08279189,0.62033322474531,0.529975972767031,51.1700790249816,4.68523135494204e-235,5.6680400594588e-232,527.881389658569
cg08140891,0.218416192889514,0.180785490370698,51.1672396578466,4.82744956904053e-235,5.82451743962958e-232,527.851484963218
cg02086952,0.219453436970538,0.167109624994509,51.0866575322309,1.12839605940795e-234,1.34708755215647e-231,527.002371979045
cg03249630,0.640761341857593,0.43534676217631,51.0860625167549,1.1354960413522e-234,1.35199629052086e-231,526.996099224537
cg25161129,0.618833416444897,0.415561238497996,51.0722767869537,1.31311825637237e-234,1.55938135026364e-231,526.850755661812
cg15939182,0.371028107877426,0.73086666433205,51.0687075701404,1.3634750534996e-234,1.61494339890328e-231,526.813121484615
cg14262955,0.34565706217671,0.236246082701112,51.0449515136935,1.7516313702694e-234,2.06388246972005e-231,526.562595795964
cg20497635,0.565696187888185,0.427622781190569,51.0125058739409,2.46650479961531e-234,2.89864284701389e-231,526.220320956558
cg17976625,0.340653345282304,0.514908731317844,50.99494443918,2.96863760603275e-234,3.47971241130138e-231,526.035008836132
cg07197493,0.611645707567486,0.460332713832086,50.9778376537098,3.55602348230034e-234,4.15745088536754e-231,525.854458196402
cg10212537,0.219887772089764,0.165131388844803,50.9626327865335,4.17510828493698e-234,4.86866048671287e-231,525.693951135679
cg19499748,0.210386676614958,0.181361456941281,50.9300366269291,5.89031144560566e-234,6.85112875192447e-231,525.349761643643
cg07586235,0.578287941415576,0.463764179627368,50.9252329092505,6.1968440820793e-234,7.1891812704334e-231,525.29902727475
cg07808087,-0.554555226857329,0.277003739993122,-50.8900778018083,8.98352931293221e-234,1.0368940786286e-230,524.927651785662
cg11703212,0.622562611904958,0.502516382816616,50.8896578142943,9.02348092655047e-234,1.03885522026986e-230,524.923214164487
cg19011001,0.595438615941897,0.427316122792055,50.8872393838443,9.25702144527893e-234,1.06303734111187e-230,524.897660419735
cg12866960,0.643093943380644,0.512151890420662,50.8789269025887,1.01068570414274e-233,1.1576905794848e-230,524.809823219009
cg16341737,0.246110991207733,0.878864261022483,50.8785394371213,1.01483219949637e-233,1.15950473019881e-230,524.805728702898
cg16861959,-0.334391839381727,0.672080365272722,-50.8734172658313,1.07127535067211e-233,1.22091119959106e-230,524.751598772472
cg15046062,0.376131793713452,0.266372078333219,50.8561551759205,1.285674978263e-233,1.45791353619055e-230,524.56915343551
cg18075287,0.210281928434779,0.169588912203713,50.8507916331299,1.36066794365294e-233,1.53909573277401e-230,524.512458042901
cg02862467,0.620448807878302,0.449384705173186,50.8457383526787,1.43532506164242e-233,1.61949409006309e-230,524.459039075567
